order_id,order_date,customer_id,product_id,location_id,quantity,sales,discount,profit
ID-2013-EH141857-41618,2021-12-10,EH-141857,2528,88,2,12,0.1,0.0
IN-2013-AC1061592-41618,2021-12-10,AC-1061592,2877,1313,3,111,0.0,11.1
US-2013-PO1886536-41619,2021-12-11,PO-1886536,2557,1620,2,24,0.202,-2.448
US-2013-PO1886536-41619,2021-12-11,PO-1886536,1753,1620,2,22,0.202,-2.244
IN-2013-JW1522059-41619,2021-12-11,JW-1522059,2943,1976,11,110,0.07,3.3
MX-2013-ES1408018-41619,2021-12-11,ES-1408018,3214,2970,13,507,0.002,49.686
MX-2013-LO1717028-41621,2021-12-13,LO-1717028,1212,1407,18,702,0.002,68.796
CM-2013-BP123022-41621,2021-12-13,BP-123022,521,452,1,49,0.0,4.9
ES-2013-DB1306045-41622,2021-12-14,DB-1306045,2034,1143,7,203,0.15,-10.15
MX-2013-DB1340528-41622,2021-12-14,DB-1340528,1940,3042,4,72,0.002,7.056
IN-2013-DP1316558-41623,2021-12-15,DP-1316558,651,1459,5,75,0.0,7.5
MX-2013-HA14905101-41627,2021-12-19,HA-14905101,1447,619,3,45,0.402,-13.59
ES-2013-SC2009545-41627,2021-12-19,SC-2009545,3080,772,4,16,0.15,-0.8
ID-2013-SC2038059-41627,2021-12-19,SC-2038059,1010,736,2,90,0.07,2.7
MX-2013-BT1148518-41627,2021-12-19,BT-1148518,3349,2468,4,40,0.002,3.92
MX-2013-CK1232536-41628,2021-12-20,CK-1232536,596,3062,3,6,0.202,-0.612
MX-2013-RB1933082-41628,2021-12-20,RB-1933082,193,2584,9,1368,0.002,134.064
AO-2013-RD95854-41628,2021-12-20,RD-95854,450,682,1,12,0.0,1.2
EG-2013-KT648038-41628,2021-12-20,KT-648038,1509,1651,1,133,0.0,13.3
SG-2013-IG5085111-41628,2021-12-20,IG-5085111,915,1766,1,25,0.0,2.5
ES-2013-AR1057064-41628,2021-12-20,AR-1057064,1833,1743,5,495,0.0,49.5
ES-2013-SS2014064-41628,2021-12-20,SS-2014064,2882,334,8,120,0.0,12.0
US-2013-GG146505-41629,2021-12-21,GG-146505,2322,1398,4,280,0.402,-84.56
IT-2013-MG1768045-41630,2021-12-22,MG-1768045,1229,2597,4,32,0.65,-17.6
ES-2013-PF1916545-41630,2021-12-22,PF-1916545,833,393,6,78,0.15,-3.9
US-2013-CB1253555-41632,2021-12-24,CB-1253555,2968,49,15,120,0.402,-36.24
GH-2013-IM505549-41632,2021-12-24,IM-505549,1516,399,2,272,0.0,27.2
US-2013-HM14860140-41632,2021-12-24,HM-148601402,3136,2235,10,100,0.0,10.0
MZ-2013-MH729087-41632,2021-12-24,MH-729087,887,2241,2,38,0.0,3.8
TU-2013-ED3885134-41633,2021-12-25,ED-3885134,750,2421,3,18,0.6,-9.0
US-2013-DB1340598-41633,2021-12-25,DB-1340598,2209,2165,4,152,0.402,-45.904
CA-2013-RA19285140-41633,2021-12-25,RA-192851404,2356,1942,5,35,0.2,-3.5
MX-2013-SZ2003516-41633,2021-12-25,SZ-2003516,3245,1167,4,132,0.002,12.936
IN-2013-BF1127592-41633,2021-12-25,BF-1127592,2918,2059,8,40,0.0,4.0
MX-2013-ML1826531-41634,2021-12-26,ML-1826531,1702,303,2,50,0.002,4.9
MX-2013-CC1243082-41634,2021-12-26,CC-1243082,1997,956,3,99,0.002,9.702
AG-2013-PO88653-41634,2021-12-26,PO-88653,1498,1468,6,168,0.0,16.8
ES-2013-GZ1447045-41635,2021-12-27,GZ-1447045,2345,3658,1,6,0.15,-0.3
ES-2013-RB19330120-41635,2021-12-27,RB-19330120,3532,1644,3,144,0.0,14.4
ID-2013-AB10015130-41636,2021-12-28,AB-10015130,949,50,2,78,0.37,-21.06
ID-2013-AB10015130-41636,2021-12-28,AB-10015130,156,50,2,80,0.37,-21.6
ES-2013-MM1805545-41636,2021-12-28,MM-1805545,888,1835,2,30,0.15,-1.5
IN-2013-MV1748521-41636,2021-12-28,MV-1748521,1386,2030,1,12,0.0,1.2
ES-2013-HW14935139-41636,2021-12-28,HW-14935139,242,2282,10,200,0.0,20.0
ES-2013-TA2138545-41639,2021-12-31,TA-2138545,153,35,2,22,0.15,-1.1
MX-2013-KH1633012-41639,2021-12-31,KH-1633012,2249,1145,1,20,0.002,1.96
ID-2014-MY182957-41640,2022-01-01,MY-182957,1836,882,16,160,0.1,0.0
MX-2014-TN2104082-41641,2022-01-02,TN-2104082,570,2210,3,39,0.002,3.822
CA-2014-TC1147523-41642,2022-01-03,TC-1147523,716,563,2,60,0.0,6.0
US-2014-EB13975140-41643,2022-01-04,EB-139751408,33,3126,14,98,0.2,-9.8
MX-2014-LC1705051-41643,2022-01-04,LC-1705051,860,2140,2,16,0.002,1.568
MX-2014-MM1726051-41643,2022-01-04,MM-1726051,1058,1400,2,24,0.002,2.352
IN-2014-CP1208527-41643,2022-01-04,CP-1208527,780,611,1,20,0.0,2.0
ID-2014-CD122807-41646,2022-01-07,CD-122807,1032,88,4,16,0.1,0.0
MX-2014-JK1564036-41649,2022-01-10,JK-1564036,1663,1384,2,10,0.202,-1.02
RO-2014-GZ4470107-41649,2022-01-10,GZ-4470107,2566,1990,1,11,0.0,1.1
CG-2014-EH399033-41649,2022-01-10,EH-399033,1763,2228,1,31,0.0,3.1
IN-2014-PG1882027-41649,2022-01-10,PG-1882027,411,2982,9,72,0.0,7.2
IN-2014-BD116207-41650,2022-01-11,BD-116207,914,792,1,19,0.1,0.0
ID-2014-RH1951058-41651,2022-01-12,RH-1951058,1332,2345,2,68,0.5,-27.2
MX-2014-TB2128018-41653,2022-01-14,TB-2128018,482,2970,3,15,0.002,1.47
MO-2014-BN147086-41655,2022-01-16,BN-147086,3209,2533,7,98,0.0,9.8
MX-2014-DM1295531-41657,2022-01-18,DM-1295531,1979,838,4,80,0.002,7.84
ES-2014-JG15160139-41660,2022-01-21,JG-15160139,1481,194,3,144,0.0,14.4
MO-2014-LC696086-41660,2022-01-21,LC-696086,1028,6,3,30,0.0,3.0
ZA-2014-PV8985146-41661,2022-01-22,PV-8985146,1940,1597,3,54,0.0,5.4
SF-2014-DD3570117-41663,2022-01-24,DD-3570117,2019,1012,1,12,0.0,1.2
NI-2014-AH1003095-41664,2022-01-25,AH-1003095,1500,2916,11,88,0.7,-52.8
IN-2014-AM1036058-41664,2022-01-25,AM-1036058,1390,2643,4,772,0.0,77.2
ID-2014-SC20695102-41667,2022-01-28,SC-20695102,2937,89,20,100,0.35,-25.0
ID-2014-SC20695102-41667,2022-01-28,SC-20695102,2014,89,10,290,0.35,-72.5
ID-2014-SA208307-41669,2022-01-30,SA-208307,1960,1737,5,115,0.1,0.0
ID-2014-VB2174559-41669,2022-01-30,VB-2174559,3335,623,14,154,0.07,4.62
ID-2014-CA1196559-41670,2022-01-31,CA-1196559,2544,2179,20,280,0.07,8.4
MX-2014-PA1906036-41671,2022-02-01,PA-1906036,822,1384,3,81,0.202,-8.262
MX-2014-TN2104028-41672,2022-02-02,TN-2104028,3195,104,1,37,0.002,3.626
IN-2014-KE1642027-41674,2022-02-04,KE-1642027,1470,3017,17,187,0.0,18.7
US-2014-JD1615036-41675,2022-02-05,JD-1615036,2916,1384,17,204,0.202,-20.808
IN-2014-JR162107-41675,2022-02-05,JR-162107,972,2291,9,135,0.1,0.0
ES-2014-TM2149045-41676,2022-02-06,TM-2149045,893,53,3,18,0.15,-0.9
CG-2014-JF556533-41676,2022-02-06,JF-556533,3495,1240,6,90,0.0,9.0
RW-2014-TB11250109-41677,2022-02-07,TB-11250109,1393,2281,6,108,0.0,10.8
ES-2014-MV18190120-41677,2022-02-07,MV-18190120,686,872,3,150,0.0,15.0
IN-2014-CK1259559-41678,2022-02-08,CK-1259559,3177,1648,5,55,0.07,1.65
IV-2014-AM70529-41678,2022-02-08,AM-70529,2079,1188,1,21,0.0,2.1
SA-2014-CC2610110-41679,2022-02-09,CC-2610110,1078,2486,16,464,0.0,46.4
MX-2014-JB1600028-41681,2022-02-11,JB-1600028,1438,104,4,64,0.002,6.272
CG-2014-MG768033-41681,2022-02-11,MG-768033,1673,1240,2,28,0.0,2.8
US-2014-TB21280143-41684,2022-02-14,TB-21280143,874,744,4,44,0.402,-13.288
CG-2014-MB730533-41688,2022-02-18,MB-730533,1744,1240,1,8,0.0,0.8
ES-2014-BV11245120-41688,2022-02-18,BV-11245120,3050,2185,11,66,0.0,6.6
ES-2014-PP1895545-41689,2022-02-19,PP-1895545,583,524,3,105,0.15,-5.25
ES-2014-PP1895545-41689,2022-02-19,PP-1895545,581,524,1,16,0.15,-0.8
IN-2014-RD1966092-41689,2022-02-19,RD-1966092,52,456,2,22,0.0,2.2
ES-2014-AG1052548-41690,2022-02-20,AG-1052548,8,2213,14,476,0.0,47.6
IN-2014-HG1502558-41692,2022-02-22,HG-1502558,2860,706,3,18,0.0,1.8
MX-2014-CS1186031-41695,2022-02-25,CS-1186031,929,2302,6,564,0.002,55.272
IN-2014-DK1289559-41697,2022-02-27,DK-1289559,1859,1648,8,32,0.07,0.96
SF-2014-PO8850117-41697,2022-02-27,PO-8850117,2282,2439,6,102,0.0,10.2
ES-2014-LB16795139-41697,2022-02-27,LB-16795139,1476,2282,2,134,0.0,13.4
NI-2014-NS850595-41699,2022-03-01,NS-850595,2663,1068,1,11,0.7,-6.6
MX-2014-JD1579051-41699,2022-03-01,JD-1579051,402,1157,4,200,0.002,19.6
MX-2014-BP1115582-41699,2022-03-01,BP-1115582,275,2801,6,96,0.002,9.408
IN-2014-CM1183027-41699,2022-03-01,CM-1183027,2299,1263,10,90,0.0,9.0
IN-2014-HW1493527-41699,2022-03-01,HW-1493527,2389,1483,8,48,0.0,4.8
MX-2014-AH1012082-41703,2022-03-05,AH-1012082,3026,2801,1,4,0.002,0.392
US-2014-JK1532536-41704,2022-03-06,JK-1532536,3515,1620,14,378,0.202,-38.556
MX-2014-BP1105082-41704,2022-03-06,BP-1105082,1162,511,9,108,0.002,10.584
ID-2014-LT16765102-41706,2022-03-08,LT-16765102,3000,857,2,20,0.35,-5.0
MX-2014-EB1384082-41707,2022-03-09,EB-1384082,1081,2644,19,532,0.002,52.136
MX-2014-CC1255039-41709,2022-03-11,CC-1255039,2761,137,1,23,0.002,2.254
MX-2014-PR1888082-41709,2022-03-11,PR-1888082,842,2644,4,184,0.002,18.032
ES-2014-CY1274545-41711,2022-03-13,CY-1274545,836,2694,7,336,0.15,-16.8
IN-2014-PO1918027-41711,2022-03-13,PO-1918027,2379,2817,3,102,0.0,10.2
IN-2014-PO1918027-41711,2022-03-13,PO-1918027,1723,2817,1,3,0.0,0.3
MX-2014-RM1975018-41713,2022-03-15,RM-1975018,1130,2511,7,98,0.002,9.604
MX-2014-BF1100518-41713,2022-03-15,BF-1100518,3246,235,1,7,0.002,0.686
MX-2014-BO1142518-41716,2022-03-18,BO-1142518,2318,1233,2,44,0.002,4.312
IN-2014-EM14095144-41717,2022-03-19,EM-14095144,1825,82,16,112,0.37,-30.24
US-2014-PN187755-41718,2022-03-20,PN-187755,927,1343,2,32,0.402,-9.664
SF-2014-LD6855117-41718,2022-03-20,LD-6855117,39,2439,2,6,0.0,0.6
MX-2014-LW1682518-41719,2022-03-21,LW-1682518,1200,500,6,60,0.002,5.88
US-2014-MO1750018-41720,2022-03-22,MO-1750018,1946,202,4,136,0.602,-68.272
MX-2014-MO1750082-41720,2022-03-22,MO-1750082,1581,956,4,48,0.002,4.704
US-2014-MC1757598-41721,2022-03-23,MC-1757598,2676,2165,3,39,0.402,-11.778
IN-2014-AR10540102-41721,2022-03-23,AR-10540102,78,89,3,18,0.35,-4.5
SG-2014-SF10965111-41721,2022-03-23,SF-10965111,447,1766,3,45,0.0,4.5
ID-2014-KN16390102-41725,2022-03-27,KN-16390102,1796,89,13,91,0.35,-22.75
MX-2014-RM1937539-41725,2022-03-27,RM-1937539,1033,2261,4,116,0.002,11.368
IN-2014-JE1616592-41725,2022-03-27,JE-1616592,1936,688,8,144,0.0,14.4
IN-2014-PF1916566-41726,2022-03-28,PF-1916566,1401,462,6,24,0.0,2.4
IT-2014-JW1522064-41727,2022-03-29,JW-1522064,2756,2999,12,384,0.0,38.4
IN-2014-KN1645027-41730,2022-04-01,KN-1645027,670,286,2,16,0.0,1.6
IT-2014-DL1331545-41731,2022-04-02,DL-1331545,1098,1452,2,16,0.15,-0.8
IS-2014-CP208563-41732,2022-04-03,CP-208563,1845,1967,16,576,0.0,57.6
IT-2014-RB19645120-41732,2022-04-03,RB-19645120,2760,1512,1,6,0.0,0.6
IT-2014-SD2048562-41733,2022-04-04,SD-2048562,699,2111,4,12,0.5,-4.8
ES-2014-SS2059048-41733,2022-04-04,SS-2059048,1028,680,2,20,0.1,0.0
IN-2014-GZ1454558-41733,2022-04-04,GZ-1454558,2119,3607,4,180,0.0,18.0
ES-2014-AG88888148-41734,2022-04-05,AG-88888148,1481,3354,17,816,0.0,81.6
CA-2014-YC21895140-41737,2022-04-08,YC-218951404,1419,1836,12,228,0.2,-22.8
MX-2014-GA1451593-41738,2022-04-09,GA-1451593,3184,3087,3,42,0.002,4.116
ID-2014-HW149357-41741,2022-04-12,HW-149357,1711,1104,9,270,0.1,0.0
IZ-2014-JH618061-41741,2022-04-12,JH-618061,666,1165,1,4,0.0,0.4
UP-2014-RB9330137-41743,2022-04-14,RB-9330137,2132,2822,4,68,0.0,6.8
NI-2014-AM36095-41744,2022-04-15,AM-36095,2818,837,2,166,0.7,-99.6
ES-2014-YC2189545-41744,2022-04-15,YC-2189545,1153,3008,18,846,0.15,-42.3
MX-2014-Dp1324026-41744,2022-04-15,Dp-1324026,1273,241,3,132,0.002,12.936
AU-2014-AH5858-41744,2022-04-15,AH-5858,3117,873,1,19,0.0,1.9
PL-2014-CJ1875103-41744,2022-04-15,CJ-1875103,2241,3481,10,50,0.0,5.0
MX-2014-CM1265593-41745,2022-04-16,CM-1265593,2907,3087,2,36,0.002,3.528
IN-2014-KB1631527-41746,2022-04-17,KB-1631527,324,666,2,10,0.0,1.0
US-2014-NF1847555-41747,2022-04-18,NF-1847555,1914,49,1,16,0.402,-4.832
IN-2014-LC168857-41747,2022-04-18,LC-168857,176,88,5,20,0.1,0.0
MX-2014-RF1984031-41747,2022-04-18,RF-1984031,1642,317,6,108,0.002,10.584
ML-2014-CC222079-41747,2022-04-18,CC-222079,2861,2598,1,20,0.0,2.0
MX-2014-AG1067518-41749,2022-04-20,AG-1067518,1392,2141,3,69,0.002,6.762
RS-2014-AJ780108-41751,2022-04-22,AJ-780108,1894,1685,11,44,0.0,4.4
US-2014-SS2041036-41752,2022-04-23,SS-2041036,1418,1384,4,104,0.202,-10.608
MX-2014-SG2089051-41752,2022-04-23,SG-2089051,2817,2140,13,117,0.002,11.466
MX-2014-SG2089051-41752,2022-04-23,SG-2089051,661,2140,16,176,0.002,17.248
US-2014-LD168555-41754,2022-04-25,LD-168555,2909,319,20,380,0.402,-114.76
US-2014-CG1252051-41754,2022-04-25,CG-1252051,3053,2140,3,39,0.002,3.822
MX-2014-JK1609093-41755,2022-04-26,JK-1609093,1700,1800,3,75,0.002,7.35
IN-2014-CM1238558-41755,2022-04-26,CM-1238558,1965,33,4,40,0.0,4.0
ES-2014-MC1810064-41758,2022-04-29,MC-1810064,3009,3217,1,10,0.0,1.0
MX-2014-RB1979551-41759,2022-04-30,RB-1979551,2698,1157,1,18,0.002,1.764
IN-2014-AG1030027-41759,2022-04-30,AG-1030027,2454,3623,9,1638,0.0,163.8
IN-2014-JM1553527-41760,2022-05-01,JM-1553527,1588,139,2,12,0.0,1.2
IN-2014-ZC2191058-41760,2022-05-01,ZC-2191058,1877,681,8,160,0.0,16.0
IT-2014-JM1586545-41761,2022-05-02,JM-1586545,1823,2955,3,18,0.15,-0.9
IN-2014-RB1936027-41762,2022-05-03,RB-1936027,44,2313,9,135,0.0,13.5
IN-2014-RW1969027-41763,2022-05-04,RW-1969027,428,2765,4,80,0.0,8.0
IN-2014-BT116807-41764,2022-05-05,BT-116807,2016,248,2,12,0.1,0.0
IN-2014-AH10585130-41765,2022-05-06,AH-10585130,189,50,2,50,0.37,-13.5
ES-2014-DP1339064-41765,2022-05-06,DP-1339064,658,1857,2,68,0.0,6.8
ID-2014-CM11830144-41766,2022-05-07,CM-11830144,1745,1383,2,16,0.37,-4.32
ID-2014-CM11830144-41766,2022-05-07,CM-11830144,2370,1383,5,80,0.37,-21.6
ES-2014-JW1522045-41767,2022-05-08,JW-1522045,1762,2786,2,16,0.15,-0.8
IN-2014-RO1978078-41767,2022-05-08,RO-1978078,1620,2834,3,18,0.0,1.8
ID-2014-MY182957-41768,2022-05-09,MY-182957,1027,943,2,394,0.4,-118.2
MX-2014-AG1076536-41768,2022-05-09,AG-1076536,1310,1384,4,116,0.202,-11.832
CG-2014-LC688533-41768,2022-05-09,LC-688533,612,1240,2,34,0.0,3.4
ES-2014-TC2129548-41769,2022-05-10,TC-2129548,1932,680,5,485,0.1,0.0
IR-2014-HJ487560-41769,2022-05-10,HJ-487560,948,2351,1,17,0.0,1.7
IN-2014-EA1403592-41772,2022-05-13,EA-1403592,1343,2002,20,860,0.0,86.0
TU-2014-MT7815134-41773,2022-05-14,MT-7815134,1539,739,2,68,0.6,-34.0
ID-2014-NK18490130-41773,2022-05-14,NK-18490130,2262,50,1,11,0.37,-2.97
MX-2014-TC2147536-41773,2022-05-14,TC-2147536,505,2333,1,7,0.202,-0.714
ID-2014-ML177557-41775,2022-05-16,ML-177557,1113,146,4,164,0.1,0.0
ES-2014-EM1406548-41775,2022-05-16,EM-1406548,692,1158,5,30,0.0,3.0
IN-2014-AF10870118-41776,2022-05-17,AF-10870118,2751,487,3,27,0.5,-10.8
MX-2014-JL1523593-41776,2022-05-17,JL-1523593,2773,3087,4,16,0.002,1.568
IN-2014-SZ2003558-41776,2022-05-17,SZ-2003558,887,2785,3,57,0.0,5.7
MX-2014-DK1309031-41777,2022-05-18,DK-1309031,3408,18,3,21,0.002,2.058
US-2014-SC208005-41779,2022-05-20,SC-208005,1496,3646,1,6,0.402,-1.812
MX-2014-DW1358531-41779,2022-05-20,DW-1358531,2403,2302,16,80,0.002,7.84
IN-2014-AA1064558-41779,2022-05-20,AA-1064558,1641,1878,5,85,0.0,8.5
IN-2014-TW2102527-41780,2022-05-21,TW-2102527,2106,3513,1,17,0.0,1.7
IT-2014-MZ1751545-41781,2022-05-22,MZ-1751545,167,1258,7,63,0.15,-3.15
MA-2014-EM409577-41781,2022-05-22,EM-409577,3176,514,13,104,0.0,10.4
MX-2014-CM1223528-41782,2022-05-23,CM-1223528,2096,1882,2,52,0.002,5.096
MX-2014-CM1223528-41782,2022-05-23,CM-1223528,1796,1882,5,35,0.002,3.43
US-2014-SC2005018-41783,2022-05-24,SC-2005018,550,592,1,5,0.602,-2.51
MX-2014-CJ118755-41783,2022-05-24,CJ-118755,3525,1398,8,72,0.402,-21.744
US-2014-SC2005055-41783,2022-05-24,SC-2005055,1574,49,3,24,0.402,-7.248
CA-2014-CC12370140-41783,2022-05-24,CC-123701406,450,1220,4,48,0.4,-14.4
IT-2014-NF18595139-41783,2022-05-24,NF-18595139,2913,2406,4,72,0.1,0.0
MX-2014-MC1784518-41783,2022-05-24,MC-1784518,1452,2865,2,24,0.002,2.352
IN-2014-BO1135058-41783,2022-05-24,BO-1135058,2934,33,14,42,0.0,4.2
US-2014-AH1003036-41787,2022-05-28,AH-1003036,2106,1620,10,170,0.202,-17.34
MX-2014-GT1471031-41787,2022-05-28,GT-1471031,189,303,2,50,0.002,4.9
ES-2014-CM1238564-41787,2022-05-28,CM-1238564,2479,2813,1,14,0.0,1.4
ES-2014-ML1826548-41787,2022-05-28,ML-1826548,524,975,3,33,0.0,3.3
ES-2014-ML1826548-41787,2022-05-28,ML-1826548,1108,975,5,70,0.0,7.0
IT-2014-TB2140091-41788,2022-05-29,TB-2140091,1935,1285,3,297,0.5,-118.8
MX-2014-EP1391582-41788,2022-05-29,EP-1391582,2154,810,8,96,0.002,9.408
MX-2014-CW1190593-41788,2022-05-29,CW-1190593,2577,1800,4,24,0.002,2.352
LY-2014-AA64574-41788,2022-05-29,AA-64574,446,1204,4,12,0.0,1.2
ES-2014-JB1540064-41789,2022-05-30,JB-1540064,2837,1774,4,84,0.0,8.4
ES-2014-AT104358-41789,2022-05-30,AT-104358,523,873,3,96,0.0,9.6
CA-2014-BG11695140-41790,2022-05-31,BG-116951406,2454,1709,1,182,0.4,-54.6
ES-2014-CC1214548-41792,2022-06-02,CC-1214548,1969,976,2,96,0.0,9.6
IN-2014-LP1709527-41793,2022-06-03,LP-1709527,1424,1253,3,45,0.0,4.5
RO-2014-NG8355107-41793,2022-06-03,NG-8355107,1315,716,9,189,0.0,18.9
TU-2014-GH4665134-41794,2022-06-04,GH-4665134,1759,755,1,13,0.6,-6.5
ES-2014-ML1775545-41794,2022-06-04,ML-1775545,1222,1817,1,46,0.15,-2.3
US-2014-TP2113082-41794,2022-06-04,TP-2113082,908,2815,3,510,0.002,49.98
IN-2014-EH1399027-41794,2022-06-04,EH-1399027,2700,2496,3,27,0.0,2.7
MX-2014-RA1988551-41795,2022-06-05,RA-1988551,2913,667,14,252,0.002,24.696
CG-2014-EM396033-41795,2022-06-05,EM-396033,1532,1240,1,25,0.0,2.5
IZ-2014-ZD1192561-41796,2022-06-06,ZD-1192561,1775,90,6,78,0.0,7.8
ID-2014-TR21325102-41797,2022-06-07,TR-21325102,3145,89,2,14,0.35,-3.5
IN-2014-SR2074059-41797,2022-06-07,SR-2074059,841,250,4,152,0.07,4.56
MX-2014-JK1532582-41797,2022-06-07,JK-1532582,3574,2815,13,39,0.002,3.822
TU-2014-PK8910134-41798,2022-06-08,PK-8910134,1434,2917,2,38,0.6,-19.0
ID-2014-CM1223597-41798,2022-06-08,CM-1223597,755,3139,1,10,0.5,-4.0
US-2014-MJ1774055-41800,2022-06-10,MJ-1774055,1265,49,2,10,0.402,-3.02
ID-2014-TB2152059-41800,2022-06-10,TB-2152059,2209,2152,4,152,0.07,4.56
RS-2014-GT4710108-41800,2022-06-10,GT-4710108,884,1963,1,13,0.0,1.3
ES-2014-JK1609064-41800,2022-06-10,JK-1609064,1248,1801,3,540,0.0,54.0
ES-2014-EG13900139-41800,2022-06-10,EG-13900139,1761,1568,6,108,0.0,10.8
IN-2014-NM1844527-41800,2022-06-10,NM-1844527,2116,200,3,30,0.0,3.0
US-2014-MH177855-41801,2022-06-11,MH-177855,3214,1175,5,195,0.402,-58.89
IN-2014-HZ149507-41801,2022-06-11,HZ-149507,390,2194,3,102,0.1,0.0
MX-2014-AJ1096031-41801,2022-06-11,AJ-1096031,370,18,1,6,0.002,0.588
ID-2014-CG1252059-41802,2022-06-12,CG-1252059,2910,623,4,40,0.07,1.2
MX-2014-LC1687093-41802,2022-06-12,LC-1687093,374,113,3,18,0.002,1.764
IN-2014-JA1597078-41802,2022-06-12,JA-1597078,3364,288,2,186,0.0,18.6
ES-2014-JM1586545-41803,2022-06-13,JM-1586545,680,1718,3,51,0.15,-2.55
ID-2014-AM1070559-41803,2022-06-13,AM-1070559,329,1476,6,30,0.07,0.9
ID-2014-JP1546059-41803,2022-06-13,JP-1546059,287,1476,18,198,0.07,5.94
MX-2014-CP1234018-41804,2022-06-14,CP-1234018,1233,156,12,60,0.002,5.88
ES-2014-SR20740120-41804,2022-06-14,SR-20740120,572,872,1,37,0.0,3.7
ID-2014-CV1280559-41805,2022-06-15,CV-1280559,1574,1648,4,32,0.07,0.96
ID-2014-CV1280559-41805,2022-06-15,CV-1280559,2992,1648,16,304,0.07,9.12
MX-2014-MB1808582-41805,2022-06-15,MB-1808582,290,2857,2,28,0.002,2.744
MX-2014-TG2164018-41805,2022-06-15,TG-2164018,3256,1233,5,45,0.002,4.41
ES-2014-NP1867048-41805,2022-06-15,NP-1867048,2272,2257,3,18,0.0,1.8
TU-2014-JH5910134-41806,2022-06-16,JH-5910134,835,2146,6,108,0.6,-54.0
EG-2014-AP91538-41807,2022-06-17,AP-91538,3264,1651,2,76,0.0,7.6
IT-2014-DJ13510120-41807,2022-06-17,DJ-13510120,887,1569,15,285,0.0,28.5
ES-2014-TW21025139-41807,2022-06-17,TW-21025139,946,2937,3,552,0.0,55.2
TU-2014-MG7695134-41808,2022-06-18,MG-7695134,3192,1604,1,117,0.6,-58.5
US-2014-CC12670101-41808,2022-06-18,CC-12670101,1001,1415,4,36,0.402,-10.872
ID-2014-KB1640592-41808,2022-06-18,KB-1640592,1280,2896,4,40,0.4,-12.0
TX-2014-PW9030135-41809,2022-06-19,PW-9030135,778,468,4,24,0.7,-14.4
ES-2014-JG1580545-41809,2022-06-19,JG-1580545,3078,2692,5,20,0.65,-11.0
IN-2014-SG20605130-41809,2022-06-19,SG-20605130,2125,50,2,24,0.37,-6.48
MX-2014-AS1009018-41809,2022-06-19,AS-1009018,2893,1032,4,44,0.002,4.312
MX-2014-NC1834082-41809,2022-06-19,NC-1834082,345,362,4,36,0.002,3.528
US-2014-SM2032036-41810,2022-06-20,SM-2032036,785,1839,2,22,0.202,-2.244
MX-2014-AA1064531-41810,2022-06-20,AA-1064531,356,1524,3,27,0.002,2.646
US-2014-CK1259555-41811,2022-06-21,CK-1259555,2737,49,4,48,0.402,-14.496
IT-2014-EN1378045-41812,2022-06-22,EN-1378045,175,2495,3,30,0.15,-1.5
IN-2014-LL1684066-41812,2022-06-22,LL-1684066,1744,1855,3,24,0.0,2.4
ML-2014-MP817579-41812,2022-06-22,MP-817579,2224,2598,4,32,0.0,3.2
IT-2014-JH1543091-41813,2022-06-23,JH-1543091,1706,2820,5,45,0.5,-18.0
ES-2014-KW16435139-41813,2022-06-23,KW-16435139,2738,2406,9,180,0.1,0.0
IN-2014-TD209957-41814,2022-06-24,TD-209957,1052,1251,4,160,0.1,0.0
MX-2014-TB2152039-41814,2022-06-24,TB-2152039,205,2261,6,108,0.002,10.584
ES-2014-TH21235125-41814,2022-06-24,TH-21235125,1899,583,16,176,0.0,17.6
IN-2014-BS116657-41815,2022-06-25,BS-116657,3017,2194,6,54,0.1,0.0
MX-2014-AS1024031-41815,2022-06-25,AS-1024031,1230,728,8,56,0.002,5.488
RS-2014-KL6555108-41815,2022-06-25,KL-6555108,884,197,15,195,0.0,19.5
IN-2014-AS106307-41816,2022-06-26,AS-106307,1448,88,2,18,0.1,0.0
IN-2014-CS1213058-41816,2022-06-26,CS-1213058,447,73,2,30,0.0,3.0
MX-2014-GZ1454539-41817,2022-06-27,GZ-1454539,2293,3070,2,14,0.002,1.372
MX-2014-RS1942018-41817,2022-06-27,RS-1942018,2323,1033,14,294,0.002,28.812
MX-2014-DB1336055-41818,2022-06-28,DB-1336055,2094,2414,1,11,0.402,-3.322
IN-2014-JM156557-41818,2022-06-28,JM-156557,1545,88,15,120,0.1,0.0
NI-2014-EH376595-41821,2022-07-01,EH-376595,312,1068,9,171,0.7,-102.6
MX-2014-AR1040582-41821,2022-07-01,AR-1040582,835,2815,9,162,0.002,15.876
ES-2014-SB2018548-41821,2022-07-01,SB-2018548,430,851,5,20,0.0,2.0
MX-2014-SH1997528-41822,2022-07-02,SH-1997528,1914,104,19,304,0.002,29.792
CA-2014-EM14140140-41822,2022-07-02,EM-141401404,686,3347,2,100,0.0,10.0
ES-2014-LC1693045-41823,2022-07-03,LC-1693045,3272,3060,15,255,0.15,-12.75
ES-2014-LC1693045-41823,2022-07-03,LC-1693045,1632,3060,10,130,0.15,-6.5
MX-2014-KC1667518-41823,2022-07-03,KC-1667518,843,2970,7,126,0.002,12.348
ES-2014-VF21715120-41824,2022-07-04,VF-21715120,40,1850,4,136,0.0,13.6
MX-2014-JC1577551-41826,2022-07-06,JC-1577551,721,1157,3,15,0.002,1.47
